node_id,node_type,label,type,date_added,release_year,rating,duration,description
26584,show,Spectral,Movie,,2016,TV-14,108 min,"When an otherworldly force wreaks havoc on a war-torn European city, an engineer teams up with an elite Special Ops unit to stop it."
26585,person,Nic Mathieu,director,,,,,
26586,person,Cory Hardrict,cast,,,,,
26587,person,Louis Ozawa Changchien,cast,,,,,
26588,person,Jimmy Akingbola,cast,,,,,
26589,person,Dylan Smith,cast,,,,,
26590,person,Philip Bulcock,cast,,,,,
26591,show,White Rabbit Project,TV Show,,2016,TV-PG,1 Season,"Kari Byron, Tory Belleci and Grant Imahara rank history's greatest inventions, heists and more in this series from the producers of ""MythBusters."""
26592,person,Tory Belleci,cast,,,,,
26593,person,Kari Byron,cast,,,,,
26594,person,Grant Imahara,cast,,,,,
26595,show,"Trailer Park Boys: Drunk, High and Unemployed: Live in Austin",Movie,,2015,TV-MA,74 min,"Ricky, Julian and Bubbles bring their trailer park humor out onto the stage for a night of bravado, schemes and an intoxicated acting demo."
26596,show,From Paris with Love,Movie,,2010,R,93 min,A low-level intelligence agent gets pulled into action and espionage above his pay grade when he's ordered to assist a trigger-happy senior agent.
26597,person,Pierre Morel,director,,,,,
26598,person,Richard Durden,cast,,,,,
26599,person,Bing Yin,cast,,,,,
26600,person,Amber Rose Revah,cast,,,,,
26601,person,François Bredon,cast,,,,,
26602,person,Chems Dahmani,cast,,,,,
26603,person,Sami Darr,cast,,,,,
26604,person,Didier Constant,cast,,,,,
26605,show,Saaho,Movie,,2019,TV-MA,172 min,"In a fictional megalopolis, a stunning underworld theft triggers a fierce power struggle among the gangsters, with an enigmatic cop on their trail."
26606,person,Sujeeth,director,,,,,
26607,person,Arun Vijay,cast,,,,,
26608,show,Because of Soccer,Movie,,2008,TV-14,75 min,"After losing a World Cup bet, two hapless buddies must use their wits to pay off their debt to a big Jakarta bookie in this action-packed comedy."
26609,person,Agasyah Karim,director,,,,,
26610,person,Khalid Kashogi,director,,,,,
26611,person,Winky Wiryawan,cast,,,,,
26612,person,Erly Ashy,cast,,,,,
26613,person,Laura Basuki,cast,,,,,
26614,person,Tarzan,cast,,,,,
26615,person,Aida Nurmala,cast,,,,,
26616,person,Otto Djauhari,cast,,,,,
26617,person,Indra Herlambang,cast,,,,,
26618,show,The Art of the Steal,Movie,,2013,R,90 min,"Crunch Calhoun, a daredevil motorcyclist and mostly reformed con artist, agrees to do one last job: helping his brother Nicky steal a priceless book."
26619,person,Jonathan Sobol,director,,,,,
26620,person,Chris Diamantopoulos,cast,,,,,
26621,show,The Dancer,Movie,,2011,TV-MA,105 min,"Orphaned by a tragedy that took the lives of her parents, Srintil grows up in a poor Indonesian village aspiring to be a sacred dancer."
26622,show,The Gathering,Movie,,2003,TV-14,124 min,"Between divorce, bad relationships and coming out as gay, a group of affluent friends realize that none of their lives are as easy as they seem."
26623,person,Rachel Maryam Sayidina,cast,,,,,
26624,person,Trey Gondokusumo,cast,,,,,
26625,person,Lili Harahap,cast,,,,,
26626,person,Aurora Yahya,cast,,,,,
26627,person,Wilza Lubis,cast,,,,,
26628,person,Nico Siahaan,cast,,,,,
26629,show,What's Up With Love?,Movie,,2002,R,110 min,"A popular high school girl strains her relationship with her close-knit clique when she begins falling for a reclusive, lower-class schoolmate."
26630,person,Ladya Cheryll,cast,,,,,
26631,person,Titi Kamal,cast,,,,,
26632,person,Sissy Priscillia,cast,,,,,
26633,person,Adinia Wirasti,cast,,,,,
26634,show,Delhi Belly,Movie,,2011,TV-MA,102 min,"Three flatmates get involved in the shady business belonging to one roomie's fiancé, and discover that a global crime syndicate is gunning for them."
26635,person,Kim Bodnia,cast,,,,,
26636,person,Paresh Ganatra,cast,,,,,
26637,show,Dhobi Ghat (Mumbai Diaries),Movie,,2010,TV-14,102 min,"In this intimate drama, circumstances draw together four people from different castes – which would normally preclude them from forming friendships."
26638,person,Kiran Rao,director,,,,,
26639,person,Monica Dogra,cast,,,,,
26640,person,Kriti Malhotra,cast,,,,,
26641,person,Aasha Pawar,cast,,,,,
26642,person,Jyoti Pawar,cast,,,,,
26643,person,Norma Lobo,cast,,,,,
26644,person,Kitu Gidwani,cast,,,,,
26645,person,Jehan Manekshaw,cast,,,,,
26646,show,El Camino Christmas,Movie,,2017,TV-MA,89 min,"Stuck in a liquor store during an alleged robbery, a group of strangers shares hidden truths and forms an unexpected bond on Christmas Eve."
26647,person,David E. Talbert,director,,,,,
26648,person,Michelle Mylett,cast,,,,,
26649,show,Jaal,Movie,,1986,TV-MA,162 min,"When a mysterious woman hires Shankar to spy on a family, he must determine how his own father's abandonment figures into the situation."
26650,person,Mandakini,cast,,,,,
26651,person,Moon Moon Sen,cast,,,,,
26652,show,Jaane Tu... Ya Jaane Na,Movie,,2008,TV-PG,147 min,Soft-spoken Jai and spitfire beauty Aditi couldn't be more different – but their family and friends know that they're a perfect match.
26653,person,Abbas Tyrewala,director,,,,,
26654,person,Karan Makhija,cast,,,,,
26655,person,Sugandha Garg,cast,,,,,
26656,person,Nirav Mehta,cast,,,,,
26657,person,Alishka Varde,cast,,,,,
26658,person,Renuka Kunzru,cast,,,,,
26659,show,Lagaan,Movie,,2001,PG,224 min,"In 1890s India, an arrogant British commander challenges the harshly taxed residents of Champaner to a high-stakes cricket match."
26660,person,Gracy Singh,cast,,,,,
26661,person,Rachel Shelley,cast,,,,,
26662,person,Paul Blackthorne,cast,,,,,
26663,person,Javed Khan,cast,,,,,
26664,show,Papa the Great,Movie,,2000,TV-PG,137 min,"After witnessing a murder, a meek family man must summon his courage when he finds himself on the wrong side of a notorious gangster."
26665,person,Bhagyaraj,director,,,,,
26666,person,Krishan Kumar,cast,,,,,
26667,person,Nagma,cast,,,,,
26668,person,Satya Prakash,cast,,,,,
26669,person,Master Bobby,cast,,,,,
26670,person,Laxmikant Berde,cast,,,,,
26671,person,Shatrughan Sinha,cast,,,,,
26672,show,Peepli Live,Movie,,2010,TV-14,109 min,Two indigent farmers consider suicide so that their families can collect a government subsidy that's paid to the relatives of deceased farmers.
26673,person,Anusha Rizvi,director,,,,,
26674,person,Mahmood Farooqui,director,,,,,
26675,person,Malaika Shenoy,cast,,,,,
26676,person,Sitaram Panchal,cast,,,,,
26677,person,Vishal Om Prakash,cast,,,,,
26678,show,Shikari,Movie,,1991,TV-14,163 min,"When Shankar, who performs on the road with partner Chanchal and elephant Appu, falls for a Russian circus performer, jealousies and conflicts arise."
26679,person,Irina Kushnareva,cast,,,,,
26680,person,Achyut Potdar,cast,,,,,
26681,person,Lilliput,cast,,,,,
26682,show,Taare Zameen Par,Movie,,2007,PG,162 min,"When daydreamer Ishaan is sent to boarding school, an unconventional art teacher tries to help the imaginative student discover his true identity."
26683,person,Aamir Khan,director,,,,,
26684,person,Tanay Chheda,cast,,,,,
26685,show,The Oath,Movie,,2016,TV-MA,104 min,The ordered life of a Reykjavik heart surgeon unravels when his daughter descends into a life of drugs and crime thanks to a sinister boyfriend.
26686,person,Baltasar Kormákur,director,,,,,
26687,person,Baltasar Kormákur,cast,,,,,
26688,person,Hera Hilmar,cast,,,,,
26689,person,Gísli Örn Garðarsson,cast,,,,,
26690,person,Ingvar Eggert Sigurðsson,cast,,,,,
26691,person,Margret Bjarnadottir,cast,,,,,
26692,person,Gudrun Sesselja Arnardottir,cast,,,,,
26693,person,Sigrún Edda Björnsdóttir,cast,,,,,
26694,person,Joi Johannsson,cast,,,,,
26695,show,Kickboxer: Vengeance,Movie,,2016,TV-MA,90 min,"After a skilled fighter falls in the ring, his younger brother emerges from the shadows to train and get revenge against a brutal champion."
26696,person,Alain Moussi,cast,,,,,
26697,person,Jean-Claude Van Damme,cast,,,,,
26698,person,Gina Carano,cast,,,,,
26699,person,Georges St-Pierre,cast,,,,,
26700,person,Sara Malakul Lane,cast,,,,,
26701,person,Matthew Ziff,cast,,,,,
26702,person,T.J. Storm,cast,,,,,
26703,person,Fabricio Werdum,cast,,,,,
26704,person,Cain Velasquez,cast,,,,,
26705,show,Miss in Kiss,TV Show,,2016,TV-14,1 Season,"A quirk of fate sends an ordinary, sweet-natured high school girl and her father into the home of the school genius, on whom she has a huge crush."
26706,person,Esther Wu,cast,,,,,
26707,person,Dino Lee,cast,,,,,
26708,person,Gong Yi Teng,cast,,,,,
26709,person,Xi Wei Lun,cast,,,,,
26710,person,Honduras,cast,,,,,
26711,person,Vega Tsai,cast,,,,,
26712,person,Shen Chang Hung,cast,,,,,
26713,show,Other People,Movie,,2016,NR,97 min,"After a bad breakup, a struggling New York comedy writer tries to don a brave face and care for his dying mother in Sacramento."
26714,person,Chris Kelly,director,,,,,
26715,person,Maude Apatow,cast,,,,,
26716,show,The Cuba Libre Story,TV Show,,2015,TV-14,1 Season,"This documentary series recounts the tumultuous history of Cuba, a nation of foreign conquest, freedom fighters and Cold War political machinations."
26717,show,Imagine That,Movie,,2009,PG,108 min,"Work problems are piling up for a businessman. But when he discovers a pathway to his daughter's imaginary world, he starts finding some solutions."
26718,person,Karey Kirkpatrick,director,,,,,
26719,person,Yara Shahidi,cast,,,,,
26720,person,Ronny Cox,cast,,,,,
26721,person,Lauren Weedman,cast,,,,,
26722,person,Bobb'e J. Thompson,cast,,,,,
26723,show,Nothing to Lose 2,Movie,,2019,PG-13,97 min,"As controversy surrounds the evangelical church he helped found, Edir Macedo must juggle betrayals, politics and personal loss in this biopic sequel."
26724,person,César Mello,cast,,,,,
26725,person,Leonardo Franco,cast,,,,,
26726,person,Raphael Viana,cast,,,,,
26727,person,Otávio Martins,cast,,,,,
26728,show,5 Star Christmas,Movie,,2018,TV-14,96 min,"When the Italian prime minister meets his lover and political rival while on an official trip to Budapest during Christmas week, things go topsy-turvy."
26729,person,Marco Risi,director,,,,,
26730,person,Massimo Ghini,cast,,,,,
26731,person,Ricky Memphis,cast,,,,,
26732,person,Martina Stella,cast,,,,,
26733,person,Ralph Palka,cast,,,,,
26734,person,Biagio Izzo,cast,,,,,
26735,person,Riccardo Rossi,cast,,,,,
26736,person,Paola Minaccioni,cast,,,,,
26737,show,Dogs of Berlin,TV Show,,2018,TV-MA,1 Season,"Two cops investigate the murder of a famous Turkish-German soccer player, but one of them has underworld connections that mire the case in controversy."
26738,person,Felix Kramer,cast,,,,,
26739,person,Katharina Schüttler,cast,,,,,
26740,person,Alina Stiegler,cast,,,,,
26741,person,Sinan Farhangmehr,cast,,,,,
26742,person,Kais Setti,cast,,,,,
26743,person,Hauke Diekamp,cast,,,,,
26744,person,David Bennent,cast,,,,,
26745,person,Deniz Orta,cast,,,,,
26746,person,Katrin Saß,cast,,,,,
26747,person,Sebastian Zimmler,cast,,,,,
26748,show,Dumplin',Movie,,2018,PG-13,110 min,"To prove a point about measuring up and fitting in, Texas teen Willowdean Dickson enters a local pageant run by her ex-beauty queen mom."
26749,person,Anne Fletcher,director,,,,,
26750,person,Maddie Baillio,cast,,,,,
26751,person,Bex Taylor-Klaus,cast,,,,,
26752,person,Luke Benward,cast,,,,,
26753,person,Georgie Flores,cast,,,,,
26754,person,Ginger Minj,cast,,,,,
26755,person,Hilliary Begley,cast,,,,,
26756,show,Free Rein: The Twelve Neighs of Christmas,Movie,,2018,TV-Y7,58 min,"As Bright Fields preps for its Mistletoe Ball, a broken ornament leads Zoe to a family secret, while Gaby finds herself at the mercy of new boss Mia."
26757,person,Marek Losey,director,,,,,
26758,person,Geoff McGivern,cast,,,,,
26759,show,Mowgli: Legend of the Jungle,Movie,,2018,PG-13,105 min,An orphaned boy raised by animals in the jungle seizes his destiny while confronting a dangerous enemy – and his own human origins.
26760,person,Andy Serkis,director,,,,,
26761,person,Rohan Chand,cast,,,,,
26762,person,Matthew Rhys,cast,,,,,
26763,show,Pine Gap,TV Show,,2018,TV-MA,1 Season,"At top-secret U.S.-Australian joint defense facility Pine Gap, fissures appear in the critical alliance as spies work with, and against, each other."
26764,person,Mat King,director,,,,,
26765,person,Steve Toussaint,cast,,,,,
26766,person,Tess Haubrich,cast,,,,,
26767,person,Stephen Curry,cast,,,,,
26768,person,Lewis Fitz-Gerald,cast,,,,,
26769,person,Mark Leonard Winter,cast,,,,,
26770,show,ReMastered: Who Killed Jam Master Jay?,Movie,,2018,TV-MA,59 min,Run-DMC DJ Jam Master Jay made a huge impact in music and his community. But friends and family still seek closure years after his unsolved murder.
26771,person,Brian Oakes,director,,,,,
26772,show,Super Monsters and the Wish Star,Movie,,2018,TV-Y,28 min,"Christmas wishes come true for Lobo, whose favorite cousin arrives for a surprise visit, and for Glorb, who wishes he could be everywhere at once!"
26773,show,The American Meme,Movie,,2018,TV-MA,98 min,"Social media stars Paris Hilton, Josh Ostrovsky, Brittany Furlan and Kirill Bichutsky hustle to build online empires – and face the pitfalls of fame."
26774,person,Paris Hilton,cast,,,,,
26775,person,Josh Ostrovsky,cast,,,,,
26776,person,Brittany Furlan,cast,,,,,
26777,person,Kirill Bichutsky,cast,,,,,
26778,person,Hailey Baldwin,cast,,,,,
26779,show,The Secret,Movie,,2006,TV-PG,91 min,"An assembly of writers, philosophers and scientists share The Secret, which reputedly brought success to Plato, da Vinci, Einstein and other greats."
26780,person,Drew Heriot,director,,,,,
26781,show,Astronomy Club: The Sketch Show,TV Show,,2019,TV-MA,1 Season,"With unique individual perspectives that converge into a unified voice, sketch comedy group Astronomy Club delivers a smart and absurd brand of humor."
26782,person,Shawtane Bowen,cast,,,,,
26783,person,Jonathan Braylock,cast,,,,,
26784,person,Ray Cordova,cast,,,,,
26785,person,Caroline Martin,cast,,,,,
26786,person,Jerah Milligan,cast,,,,,
26787,person,Monique Moses,cast,,,,,
26788,person,Keisha Zollar,cast,,,,,
26789,person,James III,cast,,,,,
26790,show,Banana Island Ghost,Movie,,2017,TV-14,108 min,"Searching for a soul mate, a ghost negotiates with God for three more days on Earth to find love, then meets a woman in need of help herself."
26791,person,BB Sasore,director,,,,,
26792,person,Adetomiwa Edun,cast,,,,,
26793,person,Uche Jumbo,cast,,,,,
26794,person,Saidi Balogun,cast,,,,,
26795,person,Akah Nnani,cast,,,,,
26796,person,Dorcas Shola Fapson,cast,,,,,
26797,show,Celebrity Marriage,Movie,,2017,TV-14,107 min,A successful actress with an abusive husband confides in friends who have troubling relationship issues of their own.
26798,person,Pascal Amanfo,director,,,,,
26799,person,Tonto Dikeh,cast,,,,,
26800,person,Jackie Appiah,cast,,,,,
26801,person,Osita Iheme,cast,,,,,
26802,person,Francis Odega,cast,,,,,
26803,person,Calista Okoronkwo,cast,,,,,
26804,person,Susan Peters,cast,,,,,
26805,person,Roselyn Ngissah,cast,,,,,
26806,show,Glow Up,TV Show,,2019,TV-14,1 Season,"In this competition show, aspiring makeup artists navigate colorful challenges to win a career-making opportunity in the beauty industry."
26807,show,Marriage Story,Movie,,2019,R,137 min,Academy Award-nominated filmmaker Noah Baumbach directs this incisive and compassionate look at a marriage coming apart and a family staying together.
26808,person,Azhy Robertson,cast,,,,,
26809,show,No Game No Life: Zero,Movie,,2017,TV-14,106 min,"In ancient Disboard, a young warrior befriends an ex machina and embarks on a harrowing mission to stop a global war and save humanity from extinction."
